epiweek_id,county_id,respiratory_illness_type,care_type,county_ili_percent,state_ili_percent,deviation_from_state_average
202406,10,RSV,Hospitalizations,1.9,2.09751,-0.1975100000000003
202406,32,RSV,Emergency Visits,1.0,2.09751,-1.0975100000000002
202406,33,RSV,Emergency Visits,1.0,2.09751,-1.0975100000000002
202406,26,RSV,Emergency Visits,1.0,2.09751,-1.0975100000000002
202406,10,RSV,Emergency Visits,1.0,2.09751,-1.0975100000000002
202406,34,RSV,Hospitalizations,0.2,2.09751,-1.8975100000000003
202406,23,RSV,Hospitalizations,0.2,2.09751,-1.8975100000000003
202406,14,RSV,Hospitalizations,0.2,2.09751,-1.8975100000000003
202406,25,RSV,Hospitalizations,0.2,2.09751,-1.8975100000000003
202406,21,RSV,Hospitalizations,0.2,2.09751,-1.8975100000000003
202406,34,RSV,Emergency Visits,0.2,2.09751,-1.8975100000000003
202406,23,RSV,Emergency Visits,0.2,2.09751,-1.8975100000000003
202406,14,RSV,Emergency Visits,0.2,2.09751,-1.8975100000000003
202406,25,RSV,Emergency Visits,0.2,2.09751,-1.8975100000000003
202406,21,RSV,Emergency Visits,0.2,2.09751,-1.8975100000000003
202406,39,RSV,Hospitalizations,0.5,2.09751,-1.5975100000000002
202406,19,RSV,Hospitalizations,0.5,2.09751,-1.5975100000000002
202406,39,RSV,Emergency Visits,0.2,2.09751,-1.8975100000000003
202406,19,RSV,Emergency Visits,0.2,2.09751,-1.8975100000000003
202406,17,RSV,Hospitalizations,0.3,2.09751,-1.7975100000000002
202406,17,RSV,Emergency Visits,0.3,2.09751,-1.7975100000000002
202406,37,RSV,Hospitalizations,0.7,2.09751,-1.3975100000000003
202406,29,RSV,Hospitalizations,0.7,2.09751,-1.3975100000000003
202406,31,RSV,Hospitalizations,0.7,2.09751,-1.3975100000000003
202406,28,RSV,Hospitalizations,0.7,2.09751,-1.3975100000000003
202406,15,RSV,Hospitalizations,0.7,2.09751,-1.3975100000000003
202406,37,RSV,Emergency Visits,0.4,2.09751,-1.6975100000000003
202406,29,RSV,Emergency Visits,0.4,2.09751,-1.6975100000000003
202406,31,RSV,Emergency Visits,0.4,2.09751,-1.6975100000000003
202406,28,RSV,Emergency Visits,0.4,2.09751,-1.6975100000000003
202406,15,RSV,Emergency Visits,0.4,2.09751,-1.6975100000000003
202406,5,RSV,Hospitalizations,0.8,2.09751,-1.2975100000000002
202406,16,RSV,Hospitalizations,0.8,2.09751,-1.2975100000000002
202406,18,RSV,Hospitalizations,0.8,2.09751,-1.2975100000000002
202406,5,RSV,Emergency Visits,0.6,2.09751,-1.4975100000000001
202406,16,RSV,Emergency Visits,0.6,2.09751,-1.4975100000000001
202406,18,RSV,Emergency Visits,0.6,2.09751,-1.4975100000000001
202406,6,RSV,Hospitalizations,0.6,2.09751,-1.4975100000000001
202406,30,RSV,Hospitalizations,0.6,2.09751,-1.4975100000000001
202406,20,RSV,Hospitalizations,0.6,2.09751,-1.4975100000000001
202406,8,RSV,Hospitalizations,0.6,2.09751,-1.4975100000000001
202406,35,RSV,Hospitalizations,0.6,2.09751,-1.4975100000000001
202406,6,RSV,Emergency Visits,0.2,2.09751,-1.8975100000000003
202406,30,RSV,Emergency Visits,0.2,2.09751,-1.8975100000000003
202406,20,RSV,Emergency Visits,0.2,2.09751,-1.8975100000000003
202406,8,RSV,Emergency Visits,0.2,2.09751,-1.8975100000000003
202406,35,RSV,Emergency Visits,0.2,2.09751,-1.8975100000000003
202406,4,RSV,Hospitalizations,0.6,2.09751,-1.4975100000000001
202406,9,RSV,Hospitalizations,0.6,2.09751,-1.4975100000000001
202406,13,RSV,Hospitalizations,0.6,2.09751,-1.4975100000000001
202406,24,RSV,Hospitalizations,0.6,2.09751,-1.4975100000000001
202406,4,RSV,Emergency Visits,1.0,2.09751,-1.0975100000000002
202406,9,RSV,Emergency Visits,1.0,2.09751,-1.0975100000000002
202406,13,RSV,Emergency Visits,1.0,2.09751,-1.0975100000000002
202406,24,RSV,Emergency Visits,1.0,2.09751,-1.0975100000000002
202407,32,RSV,Hospitalizations,1.0,2.07958,-1.07958
202407,33,RSV,Hospitalizations,1.0,2.07958,-1.07958
202407,26,RSV,Hospitalizations,1.0,2.07958,-1.07958
202407,10,RSV,Hospitalizations,1.0,2.07958,-1.07958
202407,32,RSV,Emergency Visits,0.7,2.07958,-1.37958
202407,33,RSV,Emergency Visits,0.7,2.07958,-1.37958
202407,26,RSV,Emergency Visits,0.7,2.07958,-1.37958
202407,10,RSV,Emergency Visits,0.7,2.07958,-1.37958
202407,34,RSV,Hospitalizations,0.2,2.07958,-1.87958
202407,23,RSV,Hospitalizations,0.2,2.07958,-1.87958
202407,14,RSV,Hospitalizations,0.2,2.07958,-1.87958
202407,25,RSV,Hospitalizations,0.2,2.07958,-1.87958
202407,21,RSV,Hospitalizations,0.2,2.07958,-1.87958
202407,34,RSV,Emergency Visits,0.2,2.07958,-1.87958
202407,23,RSV,Emergency Visits,0.2,2.07958,-1.87958
202407,14,RSV,Emergency Visits,0.2,2.07958,-1.87958
202407,25,RSV,Emergency Visits,0.2,2.07958,-1.87958
202407,21,RSV,Emergency Visits,0.2,2.07958,-1.87958
202407,39,RSV,Hospitalizations,0.5,2.07958,-1.57958
202407,19,RSV,Hospitalizations,0.5,2.07958,-1.57958
202407,39,RSV,Emergency Visits,0.2,2.07958,-1.87958
202407,19,RSV,Emergency Visits,0.2,2.07958,-1.87958
202407,17,RSV,Hospitalizations,0.2,2.07958,-1.87958
202407,17,RSV,Emergency Visits,0.2,2.07958,-1.87958
202407,37,RSV,Hospitalizations,0.2,2.07958,-1.87958
202407,29,RSV,Hospitalizations,0.2,2.07958,-1.87958
202407,31,RSV,Hospitalizations,0.2,2.07958,-1.87958
202407,28,RSV,Hospitalizations,0.2,2.07958,-1.87958
202407,15,RSV,Hospitalizations,0.2,2.07958,-1.87958
202407,37,RSV,Emergency Visits,0.2,2.07958,-1.87958
202407,29,RSV,Emergency Visits,0.2,2.07958,-1.87958
202407,31,RSV,Emergency Visits,0.2,2.07958,-1.87958
202407,28,RSV,Emergency Visits,0.2,2.07958,-1.87958
202407,15,RSV,Emergency Visits,0.2,2.07958,-1.87958
202407,5,RSV,Hospitalizations,0.2,2.07958,-1.87958
202407,16,RSV,Hospitalizations,0.2,2.07958,-1.87958
202407,18,RSV,Hospitalizations,0.2,2.07958,-1.87958
202407,5,RSV,Emergency Visits,0.5,2.07958,-1.57958
202407,16,RSV,Emergency Visits,0.5,2.07958,-1.57958
202407,18,RSV,Emergency Visits,0.5,2.07958,-1.57958
202407,6,RSV,Hospitalizations,0.1,2.07958,-1.97958
202407,30,RSV,Hospitalizations,0.1,2.07958,-1.97958
202407,20,RSV,Hospitalizations,0.1,2.07958,-1.97958
202407,8,RSV,Hospitalizations,0.1,2.07958,-1.97958
202407,35,RSV,Hospitalizations,0.1,2.07958,-1.97958
202407,6,RSV,Emergency Visits,0.3,2.07958,-1.77958
202407,30,RSV,Emergency Visits,0.3,2.07958,-1.77958
202407,20,RSV,Emergency Visits,0.3,2.07958,-1.77958
202407,8,RSV,Emergency Visits,0.3,2.07958,-1.77958
202407,35,RSV,Emergency Visits,0.3,2.07958,-1.77958
202407,4,RSV,Hospitalizations,2.2,2.07958,0.1204200000000002
202407,9,RSV,Hospitalizations,2.2,2.07958,0.1204200000000002
202407,13,RSV,Hospitalizations,2.2,2.07958,0.1204200000000002
202407,24,RSV,Hospitalizations,2.2,2.07958,0.1204200000000002
202407,4,RSV,Emergency Visits,1.1,2.07958,-0.9795799999999999
202407,9,RSV,Emergency Visits,1.1,2.07958,-0.9795799999999999
202407,13,RSV,Emergency Visits,1.1,2.07958,-0.9795799999999999
202407,24,RSV,Emergency Visits,1.1,2.07958,-0.9795799999999999
202408,32,RSV,Hospitalizations,1.4,2.13347,-0.7334700000000001
202408,33,RSV,Hospitalizations,1.4,2.13347,-0.7334700000000001
202408,26,RSV,Hospitalizations,1.4,2.13347,-0.7334700000000001
202408,10,RSV,Hospitalizations,1.4,2.13347,-0.7334700000000001
202408,32,RSV,Emergency Visits,0.8,2.13347,-1.33347
202408,33,RSV,Emergency Visits,0.8,2.13347,-1.33347
202408,26,RSV,Emergency Visits,0.8,2.13347,-1.33347
202408,10,RSV,Emergency Visits,0.8,2.13347,-1.33347
202408,34,RSV,Hospitalizations,0.8,2.13347,-1.33347
202408,23,RSV,Hospitalizations,0.8,2.13347,-1.33347
202408,14,RSV,Hospitalizations,0.8,2.13347,-1.33347
202408,25,RSV,Hospitalizations,0.8,2.13347,-1.33347
202408,21,RSV,Hospitalizations,0.8,2.13347,-1.33347
202408,34,RSV,Emergency Visits,0.3,2.13347,-1.83347
202408,23,RSV,Emergency Visits,0.3,2.13347,-1.83347
202408,14,RSV,Emergency Visits,0.3,2.13347,-1.83347
202408,25,RSV,Emergency Visits,0.3,2.13347,-1.83347
202408,21,RSV,Emergency Visits,0.3,2.13347,-1.83347
202408,39,RSV,Hospitalizations,0.4,2.13347,-1.73347
202408,19,RSV,Hospitalizations,0.4,2.13347,-1.73347
202408,39,RSV,Emergency Visits,0.2,2.13347,-1.93347
202408,19,RSV,Emergency Visits,0.2,2.13347,-1.93347
202408,17,RSV,Hospitalizations,0.3,2.13347,-1.83347
202408,17,RSV,Emergency Visits,0.3,2.13347,-1.83347
202408,37,RSV,Hospitalizations,0.2,2.13347,-1.93347
202408,29,RSV,Hospitalizations,0.2,2.13347,-1.93347
202408,31,RSV,Hospitalizations,0.2,2.13347,-1.93347
202408,28,RSV,Hospitalizations,0.2,2.13347,-1.93347
202408,15,RSV,Hospitalizations,0.2,2.13347,-1.93347
202408,37,RSV,Emergency Visits,0.3,2.13347,-1.83347
202408,29,RSV,Emergency Visits,0.3,2.13347,-1.83347
202408,31,RSV,Emergency Visits,0.3,2.13347,-1.83347
202408,28,RSV,Emergency Visits,0.3,2.13347,-1.83347
202408,15,RSV,Emergency Visits,0.3,2.13347,-1.83347
202408,5,RSV,Hospitalizations,0.3,2.13347,-1.83347
202408,16,RSV,Hospitalizations,0.3,2.13347,-1.83347
202408,18,RSV,Hospitalizations,0.3,2.13347,-1.83347
202408,5,RSV,Emergency Visits,0.4,2.13347,-1.73347
202408,16,RSV,Emergency Visits,0.4,2.13347,-1.73347
202408,18,RSV,Emergency Visits,0.4,2.13347,-1.73347
202408,6,RSV,Hospitalizations,0.1,2.13347,-2.03347
202408,30,RSV,Hospitalizations,0.1,2.13347,-2.03347
202408,20,RSV,Hospitalizations,0.1,2.13347,-2.03347
202408,8,RSV,Hospitalizations,0.1,2.13347,-2.03347
202408,35,RSV,Hospitalizations,0.1,2.13347,-2.03347
202408,6,RSV,Emergency Visits,0.2,2.13347,-1.93347
202408,30,RSV,Emergency Visits,0.2,2.13347,-1.93347
202408,20,RSV,Emergency Visits,0.2,2.13347,-1.93347
202408,8,RSV,Emergency Visits,0.2,2.13347,-1.93347
202408,35,RSV,Emergency Visits,0.2,2.13347,-1.93347
202408,4,RSV,Hospitalizations,0.6,2.13347,-1.5334699999999999
202408,9,RSV,Hospitalizations,0.6,2.13347,-1.5334699999999999
202408,13,RSV,Hospitalizations,0.6,2.13347,-1.5334699999999999
202408,24,RSV,Hospitalizations,0.6,2.13347,-1.5334699999999999
202408,4,RSV,Emergency Visits,0.8,2.13347,-1.33347
202408,9,RSV,Emergency Visits,0.8,2.13347,-1.33347
202408,13,RSV,Emergency Visits,0.8,2.13347,-1.33347
202408,24,RSV,Emergency Visits,0.8,2.13347,-1.33347
202409,32,RSV,Hospitalizations,0.7,1.8809,-1.1809
202409,33,RSV,Hospitalizations,0.7,1.8809,-1.1809
202409,26,RSV,Hospitalizations,0.7,1.8809,-1.1809
202409,10,RSV,Hospitalizations,0.7,1.8809,-1.1809
202409,32,RSV,Emergency Visits,0.4,1.8809,-1.4809
202409,33,RSV,Emergency Visits,0.4,1.8809,-1.4809
202409,26,RSV,Emergency Visits,0.4,1.8809,-1.4809
202409,10,RSV,Emergency Visits,0.4,1.8809,-1.4809
202409,34,RSV,Hospitalizations,0.3,1.8809,-1.5809
202409,23,RSV,Hospitalizations,0.3,1.8809,-1.5809
202409,14,RSV,Hospitalizations,0.3,1.8809,-1.5809
202409,25,RSV,Hospitalizations,0.3,1.8809,-1.5809
202409,21,RSV,Hospitalizations,0.3,1.8809,-1.5809
202409,34,RSV,Emergency Visits,0.1,1.8809,-1.7809
202409,23,RSV,Emergency Visits,0.1,1.8809,-1.7809
202409,14,RSV,Emergency Visits,0.1,1.8809,-1.7809
202409,25,RSV,Emergency Visits,0.1,1.8809,-1.7809
202409,21,RSV,Emergency Visits,0.1,1.8809,-1.7809
202409,39,RSV,Hospitalizations,0.3,1.8809,-1.5809
202409,19,RSV,Hospitalizations,0.3,1.8809,-1.5809
202409,39,RSV,Emergency Visits,0.2,1.8809,-1.6809
202409,19,RSV,Emergency Visits,0.2,1.8809,-1.6809
202409,17,RSV,Hospitalizations,0.2,1.8809,-1.6809
202409,17,RSV,Emergency Visits,0.2,1.8809,-1.6809
202409,37,RSV,Hospitalizations,0.4,1.8809,-1.4809
202409,29,RSV,Hospitalizations,0.4,1.8809,-1.4809
202409,31,RSV,Hospitalizations,0.4,1.8809,-1.4809
202409,28,RSV,Hospitalizations,0.4,1.8809,-1.4809
202409,15,RSV,Hospitalizations,0.4,1.8809,-1.4809
202409,37,RSV,Emergency Visits,0.2,1.8809,-1.6809
202409,29,RSV,Emergency Visits,0.2,1.8809,-1.6809
202409,31,RSV,Emergency Visits,0.2,1.8809,-1.6809
202409,28,RSV,Emergency Visits,0.2,1.8809,-1.6809
202409,15,RSV,Emergency Visits,0.2,1.8809,-1.6809
202409,5,RSV,Hospitalizations,0.7,1.8809,-1.1809
202409,16,RSV,Hospitalizations,0.7,1.8809,-1.1809
202409,18,RSV,Hospitalizations,0.7,1.8809,-1.1809
202409,5,RSV,Emergency Visits,0.3,1.8809,-1.5809
202409,16,RSV,Emergency Visits,0.3,1.8809,-1.5809
202409,18,RSV,Emergency Visits,0.3,1.8809,-1.5809
202409,6,RSV,Hospitalizations,0.3,1.8809,-1.5809
202409,30,RSV,Hospitalizations,0.3,1.8809,-1.5809
202409,20,RSV,Hospitalizations,0.3,1.8809,-1.5809
202409,8,RSV,Hospitalizations,0.3,1.8809,-1.5809
202409,35,RSV,Hospitalizations,0.3,1.8809,-1.5809
202409,6,RSV,Emergency Visits,0.3,1.8809,-1.5809
202409,30,RSV,Emergency Visits,0.3,1.8809,-1.5809
202409,20,RSV,Emergency Visits,0.3,1.8809,-1.5809
202409,8,RSV,Emergency Visits,0.3,1.8809,-1.5809
202409,35,RSV,Emergency Visits,0.3,1.8809,-1.5809
202409,4,RSV,Hospitalizations,2.2,1.8809,0.31910000000000016
202409,9,RSV,Hospitalizations,2.2,1.8809,0.31910000000000016
202409,13,RSV,Hospitalizations,2.2,1.8809,0.31910000000000016
202409,24,RSV,Hospitalizations,2.2,1.8809,0.31910000000000016
202409,4,RSV,Emergency Visits,0.7,1.8809,-1.1809
202409,9,RSV,Emergency Visits,0.7,1.8809,-1.1809
202409,13,RSV,Emergency Visits,0.7,1.8809,-1.1809
202409,24,RSV,Emergency Visits,0.7,1.8809,-1.1809
202410,32,RSV,Hospitalizations,1.0,1.88231,-0.8823099999999999
202410,33,RSV,Hospitalizations,1.0,1.88231,-0.8823099999999999
202410,26,RSV,Hospitalizations,1.0,1.88231,-0.8823099999999999
202410,10,RSV,Hospitalizations,1.0,1.88231,-0.8823099999999999
202410,32,RSV,Emergency Visits,0.4,1.88231,-1.48231
202410,33,RSV,Emergency Visits,0.4,1.88231,-1.48231
202410,26,RSV,Emergency Visits,0.4,1.88231,-1.48231
202410,10,RSV,Emergency Visits,0.4,1.88231,-1.48231
202410,34,RSV,Hospitalizations,0.1,1.88231,-1.7823099999999998
202410,23,RSV,Hospitalizations,0.1,1.88231,-1.7823099999999998
202410,14,RSV,Hospitalizations,0.1,1.88231,-1.7823099999999998
202410,25,RSV,Hospitalizations,0.1,1.88231,-1.7823099999999998
202410,21,RSV,Hospitalizations,0.1,1.88231,-1.7823099999999998
202410,34,RSV,Emergency Visits,0.0,1.88231,-1.88231
202410,23,RSV,Emergency Visits,0.0,1.88231,-1.88231
202410,14,RSV,Emergency Visits,0.0,1.88231,-1.88231
202410,25,RSV,Emergency Visits,0.0,1.88231,-1.88231
202410,21,RSV,Emergency Visits,0.0,1.88231,-1.88231
202410,39,RSV,Hospitalizations,0.2,1.88231,-1.68231
202410,19,RSV,Hospitalizations,0.2,1.88231,-1.68231
202410,39,RSV,Emergency Visits,0.2,1.88231,-1.68231
202410,19,RSV,Emergency Visits,0.2,1.88231,-1.68231
202410,17,RSV,Hospitalizations,0.3,1.88231,-1.5823099999999999
202410,17,RSV,Emergency Visits,0.2,1.88231,-1.68231
202410,37,RSV,Hospitalizations,0.1,1.88231,-1.7823099999999998
202410,29,RSV,Hospitalizations,0.1,1.88231,-1.7823099999999998
202410,31,RSV,Hospitalizations,0.1,1.88231,-1.7823099999999998
202410,28,RSV,Hospitalizations,0.1,1.88231,-1.7823099999999998
202410,15,RSV,Hospitalizations,0.1,1.88231,-1.7823099999999998
202410,37,RSV,Emergency Visits,0.2,1.88231,-1.68231
202410,29,RSV,Emergency Visits,0.2,1.88231,-1.68231
202410,31,RSV,Emergency Visits,0.2,1.88231,-1.68231
202410,28,RSV,Emergency Visits,0.2,1.88231,-1.68231
202410,15,RSV,Emergency Visits,0.2,1.88231,-1.68231
202410,5,RSV,Hospitalizations,1.2,1.88231,-0.68231
202410,16,RSV,Hospitalizations,1.2,1.88231,-0.68231
202410,18,RSV,Hospitalizations,1.2,1.88231,-0.68231
202410,5,RSV,Emergency Visits,0.3,1.88231,-1.5823099999999999
202410,16,RSV,Emergency Visits,0.3,1.88231,-1.5823099999999999
202410,18,RSV,Emergency Visits,0.3,1.88231,-1.5823099999999999
202410,6,RSV,Hospitalizations,0.0,1.88231,-1.88231
202410,30,RSV,Hospitalizations,0.0,1.88231,-1.88231
202410,20,RSV,Hospitalizations,0.0,1.88231,-1.88231
202410,8,RSV,Hospitalizations,0.0,1.88231,-1.88231
202410,35,RSV,Hospitalizations,0.0,1.88231,-1.88231
202410,6,RSV,Emergency Visits,0.0,1.88231,-1.88231
202410,30,RSV,Emergency Visits,0.0,1.88231,-1.88231
202410,20,RSV,Emergency Visits,0.0,1.88231,-1.88231
202410,8,RSV,Emergency Visits,0.0,1.88231,-1.88231
202410,35,RSV,Emergency Visits,0.0,1.88231,-1.88231
202410,4,RSV,Hospitalizations,1.3,1.88231,-0.5823099999999999
202410,9,RSV,Hospitalizations,1.3,1.88231,-0.5823099999999999
202410,13,RSV,Hospitalizations,1.3,1.88231,-0.5823099999999999
202410,24,RSV,Hospitalizations,1.3,1.88231,-0.5823099999999999
202410,4,RSV,Emergency Visits,0.6,1.88231,-1.2823099999999998
202410,9,RSV,Emergency Visits,0.6,1.88231,-1.2823099999999998
202410,13,RSV,Emergency Visits,0.6,1.88231,-1.2823099999999998
202410,24,RSV,Emergency Visits,0.6,1.88231,-1.2823099999999998
202411,32,RSV,Hospitalizations,0.7,1.90267,-1.2026700000000001
202411,33,RSV,Hospitalizations,0.7,1.90267,-1.2026700000000001
202411,26,RSV,Hospitalizations,0.7,1.90267,-1.2026700000000001
202411,10,RSV,Hospitalizations,0.7,1.90267,-1.2026700000000001
202411,32,RSV,Emergency Visits,0.3,1.90267,-1.60267
202411,33,RSV,Emergency Visits,0.3,1.90267,-1.60267
202411,26,RSV,Emergency Visits,0.3,1.90267,-1.60267
202411,10,RSV,Emergency Visits,0.3,1.90267,-1.60267
202411,34,RSV,Hospitalizations,0.0,1.90267,-1.90267
202411,23,RSV,Hospitalizations,0.0,1.90267,-1.90267
202411,14,RSV,Hospitalizations,0.0,1.90267,-1.90267
202411,25,RSV,Hospitalizations,0.0,1.90267,-1.90267
202411,21,RSV,Hospitalizations,0.0,1.90267,-1.90267
202411,34,RSV,Emergency Visits,0.0,1.90267,-1.90267
202411,23,RSV,Emergency Visits,0.0,1.90267,-1.90267
202411,14,RSV,Emergency Visits,0.0,1.90267,-1.90267
202411,25,RSV,Emergency Visits,0.0,1.90267,-1.90267
202411,21,RSV,Emergency Visits,0.0,1.90267,-1.90267
202411,39,RSV,Hospitalizations,0.2,1.90267,-1.7026700000000001
202411,19,RSV,Hospitalizations,0.2,1.90267,-1.7026700000000001
202411,39,RSV,Emergency Visits,0.1,1.90267,-1.80267
202411,19,RSV,Emergency Visits,0.1,1.90267,-1.80267
202411,17,RSV,Hospitalizations,0.1,1.90267,-1.80267
202411,17,RSV,Emergency Visits,0.1,1.90267,-1.80267
202411,37,RSV,Hospitalizations,0.1,1.90267,-1.80267
202411,29,RSV,Hospitalizations,0.1,1.90267,-1.80267
202411,31,RSV,Hospitalizations,0.1,1.90267,-1.80267
202411,28,RSV,Hospitalizations,0.1,1.90267,-1.80267
202411,15,RSV,Hospitalizations,0.1,1.90267,-1.80267
202411,37,RSV,Emergency Visits,0.1,1.90267,-1.80267
202411,29,RSV,Emergency Visits,0.1,1.90267,-1.80267
202411,31,RSV,Emergency Visits,0.1,1.90267,-1.80267
202411,28,RSV,Emergency Visits,0.1,1.90267,-1.80267
202411,15,RSV,Emergency Visits,0.1,1.90267,-1.80267
202411,5,RSV,Hospitalizations,0.2,1.90267,-1.7026700000000001
202411,16,RSV,Hospitalizations,0.2,1.90267,-1.7026700000000001
202411,18,RSV,Hospitalizations,0.2,1.90267,-1.7026700000000001
202411,5,RSV,Emergency Visits,0.1,1.90267,-1.80267
202411,16,RSV,Emergency Visits,0.1,1.90267,-1.80267
202411,18,RSV,Emergency Visits,0.1,1.90267,-1.80267
202411,6,RSV,Hospitalizations,0.1,1.90267,-1.80267
202411,30,RSV,Hospitalizations,0.1,1.90267,-1.80267
202411,20,RSV,Hospitalizations,0.1,1.90267,-1.80267
202411,8,RSV,Hospitalizations,0.1,1.90267,-1.80267
202411,35,RSV,Hospitalizations,0.1,1.90267,-1.80267
202411,6,RSV,Emergency Visits,0.2,1.90267,-1.7026700000000001
202411,30,RSV,Emergency Visits,0.2,1.90267,-1.7026700000000001
202411,20,RSV,Emergency Visits,0.2,1.90267,-1.7026700000000001
202411,8,RSV,Emergency Visits,0.2,1.90267,-1.7026700000000001
202411,35,RSV,Emergency Visits,0.2,1.90267,-1.7026700000000001
202411,4,RSV,Hospitalizations,1.7,1.90267,-0.20267000000000013
202411,9,RSV,Hospitalizations,1.7,1.90267,-0.20267000000000013
202411,13,RSV,Hospitalizations,1.7,1.90267,-0.20267000000000013
202411,24,RSV,Hospitalizations,1.7,1.90267,-0.20267000000000013
202411,4,RSV,Emergency Visits,0.5,1.90267,-1.40267
202411,9,RSV,Emergency Visits,0.5,1.90267,-1.40267
202411,13,RSV,Emergency Visits,0.5,1.90267,-1.40267
202411,24,RSV,Emergency Visits,0.5,1.90267,-1.40267
202412,32,RSV,Hospitalizations,0.5,1.74396,-1.24396
202412,33,RSV,Hospitalizations,0.5,1.74396,-1.24396
202412,26,RSV,Hospitalizations,0.5,1.74396,-1.24396
202412,10,RSV,Hospitalizations,0.5,1.74396,-1.24396
202412,32,RSV,Emergency Visits,0.3,1.74396,-1.44396
202412,33,RSV,Emergency Visits,0.3,1.74396,-1.44396
202412,26,RSV,Emergency Visits,0.3,1.74396,-1.44396
202412,10,RSV,Emergency Visits,0.3,1.74396,-1.44396
202412,34,RSV,Hospitalizations,0.1,1.74396,-1.6439599999999999
202412,23,RSV,Hospitalizations,0.1,1.74396,-1.6439599999999999
202412,14,RSV,Hospitalizations,0.1,1.74396,-1.6439599999999999
202412,25,RSV,Hospitalizations,0.1,1.74396,-1.6439599999999999
202412,21,RSV,Hospitalizations,0.1,1.74396,-1.6439599999999999
202412,34,RSV,Emergency Visits,0.1,1.74396,-1.6439599999999999
202412,23,RSV,Emergency Visits,0.1,1.74396,-1.6439599999999999
202412,14,RSV,Emergency Visits,0.1,1.74396,-1.6439599999999999
202412,25,RSV,Emergency Visits,0.1,1.74396,-1.6439599999999999
202412,21,RSV,Emergency Visits,0.1,1.74396,-1.6439599999999999
202412,39,RSV,Hospitalizations,0.3,1.74396,-1.44396
202412,19,RSV,Hospitalizations,0.3,1.74396,-1.44396
202412,39,RSV,Emergency Visits,0.1,1.74396,-1.6439599999999999
202412,19,RSV,Emergency Visits,0.1,1.74396,-1.6439599999999999
202412,17,RSV,Hospitalizations,0.1,1.74396,-1.6439599999999999
202412,17,RSV,Emergency Visits,0.1,1.74396,-1.6439599999999999
202412,37,RSV,Hospitalizations,0.1,1.74396,-1.6439599999999999
202412,29,RSV,Hospitalizations,0.1,1.74396,-1.6439599999999999
202412,31,RSV,Hospitalizations,0.1,1.74396,-1.6439599999999999
202412,28,RSV,Hospitalizations,0.1,1.74396,-1.6439599999999999
202412,15,RSV,Hospitalizations,0.1,1.74396,-1.6439599999999999
202412,37,RSV,Emergency Visits,0.1,1.74396,-1.6439599999999999
202412,29,RSV,Emergency Visits,0.1,1.74396,-1.6439599999999999
202412,31,RSV,Emergency Visits,0.1,1.74396,-1.6439599999999999
202412,28,RSV,Emergency Visits,0.1,1.74396,-1.6439599999999999
202412,15,RSV,Emergency Visits,0.1,1.74396,-1.6439599999999999
202412,5,RSV,Hospitalizations,0.0,1.74396,-1.74396
202412,16,RSV,Hospitalizations,0.0,1.74396,-1.74396
202412,18,RSV,Hospitalizations,0.0,1.74396,-1.74396
202412,5,RSV,Emergency Visits,0.0,1.74396,-1.74396
202412,16,RSV,Emergency Visits,0.0,1.74396,-1.74396
202412,18,RSV,Emergency Visits,0.0,1.74396,-1.74396
202412,6,RSV,Hospitalizations,0.0,1.74396,-1.74396
202412,30,RSV,Hospitalizations,0.0,1.74396,-1.74396
202412,20,RSV,Hospitalizations,0.0,1.74396,-1.74396
202412,8,RSV,Hospitalizations,0.0,1.74396,-1.74396
202412,35,RSV,Hospitalizations,0.0,1.74396,-1.74396
202412,6,RSV,Emergency Visits,0.1,1.74396,-1.6439599999999999
202412,30,RSV,Emergency Visits,0.1,1.74396,-1.6439599999999999
202412,20,RSV,Emergency Visits,0.1,1.74396,-1.6439599999999999
202412,8,RSV,Emergency Visits,0.1,1.74396,-1.6439599999999999
202412,35,RSV,Emergency Visits,0.1,1.74396,-1.6439599999999999
202412,4,RSV,Hospitalizations,0.5,1.74396,-1.24396
202412,9,RSV,Hospitalizations,0.5,1.74396,-1.24396
202412,13,RSV,Hospitalizations,0.5,1.74396,-1.24396
202412,24,RSV,Hospitalizations,0.5,1.74396,-1.24396
202412,4,RSV,Emergency Visits,0.3,1.74396,-1.44396
202412,9,RSV,Emergency Visits,0.3,1.74396,-1.44396
202412,13,RSV,Emergency Visits,0.3,1.74396,-1.44396
202412,24,RSV,Emergency Visits,0.3,1.74396,-1.44396
202413,32,RSV,Hospitalizations,0.4,1.61154,-1.2115399999999998
202413,33,RSV,Hospitalizations,0.4,1.61154,-1.2115399999999998
202413,26,RSV,Hospitalizations,0.4,1.61154,-1.2115399999999998
202413,10,RSV,Hospitalizations,0.4,1.61154,-1.2115399999999998
202413,32,RSV,Emergency Visits,0.2,1.61154,-1.41154
202413,33,RSV,Emergency Visits,0.2,1.61154,-1.41154
202413,26,RSV,Emergency Visits,0.2,1.61154,-1.41154
202413,10,RSV,Emergency Visits,0.2,1.61154,-1.41154
202413,34,RSV,Hospitalizations,0.3,1.61154,-1.31154
202413,23,RSV,Hospitalizations,0.3,1.61154,-1.31154
202413,14,RSV,Hospitalizations,0.3,1.61154,-1.31154
202413,25,RSV,Hospitalizations,0.3,1.61154,-1.31154
202413,21,RSV,Hospitalizations,0.3,1.61154,-1.31154
202413,34,RSV,Emergency Visits,0.1,1.61154,-1.5115399999999999
